condition_id,paired_condition_id,task_family,episode_id,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,model,model_revision
llama_pilot_v1-3d401b709cb08bb9-m1,llama_pilot_v1-3d401b709cb08bb9,effort,llama_pilot_v1-3d401b709cb08bb9-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3d425b88029a6ea5-m0,llama_pilot_v1-3d425b88029a6ea5,bandit,llama_pilot_v1-3d425b88029a6ea5-m0,0,True,0.5,0.5,0.0,True,0.9999752640724182,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3d425b88029a6ea5-m1,llama_pilot_v1-3d425b88029a6ea5,bandit,llama_pilot_v1-3d425b88029a6ea5-m1,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3dc1e9061ec53f14-m0,llama_pilot_v1-3dc1e9061ec53f14,bandit,llama_pilot_v1-3dc1e9061ec53f14-m0,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.999733030796051,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3dc1e9061ec53f14-m1,llama_pilot_v1-3dc1e9061ec53f14,bandit,llama_pilot_v1-3dc1e9061ec53f14-m1,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.999969482421875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3f4b40ac8c0af68f-m0,llama_pilot_v1-3f4b40ac8c0af68f,information_sampling,llama_pilot_v1-3f4b40ac8c0af68f-m0,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9992945194244385,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-3f4b40ac8c0af68f-m1,llama_pilot_v1-3f4b40ac8c0af68f,information_sampling,llama_pilot_v1-3f4b40ac8c0af68f-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.999815046787262,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4079ea47fbab08d7-m0,llama_pilot_v1-4079ea47fbab08d7,bandit,llama_pilot_v1-4079ea47fbab08d7-m0,0,True,0.7772998611746912,0.22270013882530887,1.25,True,0.9999637603759766,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4079ea47fbab08d7-m1,llama_pilot_v1-4079ea47fbab08d7,bandit,llama_pilot_v1-4079ea47fbab08d7-m1,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,0.9999828338623047,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-409ae1ec07b1ccaa-m0,llama_pilot_v1-409ae1ec07b1ccaa,debugging,llama_pilot_v1-409ae1ec07b1ccaa-m0,0,True,0.9579122720843811,0.04208772791561884,3.125,True,0.9997978806495667,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-409ae1ec07b1ccaa-m1,llama_pilot_v1-409ae1ec07b1ccaa,debugging,llama_pilot_v1-409ae1ec07b1ccaa-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999160766601562,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-414634783f79f9a2-m0,llama_pilot_v1-414634783f79f9a2,solvability,llama_pilot_v1-414634783f79f9a2-m0,0,True,0.9875683491468141,0.012431650853185818,4.375,True,0.9999828338623047,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-414634783f79f9a2-m1,llama_pilot_v1-414634783f79f9a2,solvability,llama_pilot_v1-414634783f79f9a2-m1,0,True,0.5,0.5,0.0,True,0.9999637603759766,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42160c1282a6e43b-m0,llama_pilot_v1-42160c1282a6e43b,waiting,llama_pilot_v1-42160c1282a6e43b-m0,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9998360276222229,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42160c1282a6e43b-m1,llama_pilot_v1-42160c1282a6e43b,waiting,llama_pilot_v1-42160c1282a6e43b-m1,0,True,0.008577485413711986,0.991422514586288,-4.75,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4284621e998cfc65-m0,llama_pilot_v1-4284621e998cfc65,effort,llama_pilot_v1-4284621e998cfc65-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999618530273438,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4284621e998cfc65-m1,llama_pilot_v1-4284621e998cfc65,effort,llama_pilot_v1-4284621e998cfc65-m1,0,True,0.04208772791561884,0.9579122720843811,-3.125,True,0.9999580383300781,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42bd1b7ed644cc98-m0,llama_pilot_v1-42bd1b7ed644cc98,effort,llama_pilot_v1-42bd1b7ed644cc98-m0,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999561309814453,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42bd1b7ed644cc98-m1,llama_pilot_v1-42bd1b7ed644cc98,effort,llama_pilot_v1-42bd1b7ed644cc98-m1,0,True,0.04208772791561884,0.9579122720843811,-3.125,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42e1790f41c46aa4-m0,llama_pilot_v1-42e1790f41c46aa4,debugging,llama_pilot_v1-42e1790f41c46aa4-m0,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.9990067481994629,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-42e1790f41c46aa4-m1,llama_pilot_v1-42e1790f41c46aa4,debugging,llama_pilot_v1-42e1790f41c46aa4-m1,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-430a98ad84720f38-m0,llama_pilot_v1-430a98ad84720f38,solvability,llama_pilot_v1-430a98ad84720f38-m0,0,True,0.9947798743064417,0.005220125693558397,5.25,True,0.9999828338623047,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-430a98ad84720f38-m1,llama_pilot_v1-430a98ad84720f38,solvability,llama_pilot_v1-430a98ad84720f38-m1,0,True,0.9525741268224331,0.047425873177566774,3.0,True,0.9999752640724182,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-433c7845d1d1bf13-m0,llama_pilot_v1-433c7845d1d1bf13,bandit,llama_pilot_v1-433c7845d1d1bf13-m0,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9999847412109375,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-433c7845d1d1bf13-m1,llama_pilot_v1-433c7845d1d1bf13,bandit,llama_pilot_v1-433c7845d1d1bf13-m1,0,True,0.06008665017400762,0.9399133498259924,-2.75,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4376d9f968422db1-m0,llama_pilot_v1-4376d9f968422db1,effort,llama_pilot_v1-4376d9f968422db1-m0,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.9999885559082031,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4376d9f968422db1-m1,llama_pilot_v1-4376d9f968422db1,effort,llama_pilot_v1-4376d9f968422db1-m1,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9999427795410156,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-44e3484725ffea35-m0,llama_pilot_v1-44e3484725ffea35,effort,llama_pilot_v1-44e3484725ffea35-m0,0,True,0.9902915235185259,0.009708476481474066,4.625,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-44e3484725ffea35-m1,llama_pilot_v1-44e3484725ffea35,effort,llama_pilot_v1-44e3484725ffea35-m1,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999542832374573,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-45499822462b3413-m0,llama_pilot_v1-45499822462b3413,solvability,llama_pilot_v1-45499822462b3413-m0,0,True,0.9902915235185259,0.009708476481474066,4.625,True,0.9999599456787109,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-45499822462b3413-m1,llama_pilot_v1-45499822462b3413,solvability,llama_pilot_v1-45499822462b3413-m1,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9999275803565979,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-46582f4c674c4be4-m0,llama_pilot_v1-46582f4c674c4be4,waiting,llama_pilot_v1-46582f4c674c4be4-m0,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.999494731426239,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-46582f4c674c4be4-m1,llama_pilot_v1-46582f4c674c4be4,waiting,llama_pilot_v1-46582f4c674c4be4-m1,0,True,0.012431650853185818,0.9875683491468141,-4.375,True,0.9999847412109375,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-46807423644c588a-m0,llama_pilot_v1-46807423644c588a,bandit,llama_pilot_v1-46807423644c588a-m0,0,True,0.8354835371034369,0.1645164628965632,1.625,True,0.9999637603759766,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-46807423644c588a-m1,llama_pilot_v1-46807423644c588a,bandit,llama_pilot_v1-46807423644c588a-m1,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9999847412109375,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-48211b2e87a6fd0d-m0,llama_pilot_v1-48211b2e87a6fd0d,foraging,llama_pilot_v1-48211b2e87a6fd0d-m0,0,True,0.9953904278206257,0.0046095721793742075,5.375,True,1.0,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-48211b2e87a6fd0d-m1,llama_pilot_v1-48211b2e87a6fd0d,foraging,llama_pilot_v1-48211b2e87a6fd0d-m1,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-48339960cf58320f-m0,llama_pilot_v1-48339960cf58320f,effort,llama_pilot_v1-48339960cf58320f-m0,0,True,0.40733340004593027,0.5926665999540698,-0.37499999999999994,True,0.9998741149902344,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-48339960cf58320f-m1,llama_pilot_v1-48339960cf58320f,effort,llama_pilot_v1-48339960cf58320f-m1,0,True,0.1480471980316895,0.8519528019683106,-1.7499999999999998,True,0.9999408721923828,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-49a1b465bdf18bbd-m0,llama_pilot_v1-49a1b465bdf18bbd,debugging,llama_pilot_v1-49a1b465bdf18bbd-m0,0,True,0.9859363729567545,0.014063627043245475,4.25,True,0.9999866485595703,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-49a1b465bdf18bbd-m1,llama_pilot_v1-49a1b465bdf18bbd,debugging,llama_pilot_v1-49a1b465bdf18bbd-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-49e934c07bec4c95-m0,llama_pilot_v1-49e934c07bec4c95,information_sampling,llama_pilot_v1-49e934c07bec4c95-m0,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9969851970672607,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-49e934c07bec4c95-m1,llama_pilot_v1-49e934c07bec4c95,information_sampling,llama_pilot_v1-49e934c07bec4c95-m1,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.9993822574615479,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4a99dbb7a5429c15-m0,llama_pilot_v1-4a99dbb7a5429c15,bandit,llama_pilot_v1-4a99dbb7a5429c15-m0,0,True,0.9046505351008906,0.0953494648991095,2.25,True,0.9999198913574219,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4a99dbb7a5429c15-m1,llama_pilot_v1-4a99dbb7a5429c15,bandit,llama_pilot_v1-4a99dbb7a5429c15-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4aee2185d44fc143-m0,llama_pilot_v1-4aee2185d44fc143,information_sampling,llama_pilot_v1-4aee2185d44fc143-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9986390471458435,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4aee2185d44fc143-m1,llama_pilot_v1-4aee2185d44fc143,information_sampling,llama_pilot_v1-4aee2185d44fc143-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9992735981941223,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4b6118dab8fdd2ac-m0,llama_pilot_v1-4b6118dab8fdd2ac,debugging,llama_pilot_v1-4b6118dab8fdd2ac-m0,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.9993155002593994,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4b6118dab8fdd2ac-m1,llama_pilot_v1-4b6118dab8fdd2ac,debugging,llama_pilot_v1-4b6118dab8fdd2ac-m1,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4b7102eb4ee184d9-m0,llama_pilot_v1-4b7102eb4ee184d9,foraging,llama_pilot_v1-4b7102eb4ee184d9-m0,0,True,0.9669140216112959,0.03308597838870413,3.375,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4b7102eb4ee184d9-m1,llama_pilot_v1-4b7102eb4ee184d9,foraging,llama_pilot_v1-4b7102eb4ee184d9-m1,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4c0e5b66d8f16a40-m0,llama_pilot_v1-4c0e5b66d8f16a40,information_sampling,llama_pilot_v1-4c0e5b66d8f16a40-m0,0,True,0.7057850278370112,0.29421497216298875,0.8750000000000001,True,0.9996987581253052,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4c0e5b66d8f16a40-m1,llama_pilot_v1-4c0e5b66d8f16a40,information_sampling,llama_pilot_v1-4c0e5b66d8f16a40-m1,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9998016357421875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4cbfbd64fd9e638f-m0,llama_pilot_v1-4cbfbd64fd9e638f,foraging,llama_pilot_v1-4cbfbd64fd9e638f-m0,0,True,0.5,0.5,0.0,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4cbfbd64fd9e638f-m1,llama_pilot_v1-4cbfbd64fd9e638f,foraging,llama_pilot_v1-4cbfbd64fd9e638f-m1,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4cf5391423214d3f-m0,llama_pilot_v1-4cf5391423214d3f,debugging,llama_pilot_v1-4cf5391423214d3f-m0,0,True,0.18242552380635632,0.8175744761936437,-1.5,True,0.9999027848243713,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4cf5391423214d3f-m1,llama_pilot_v1-4cf5391423214d3f,debugging,llama_pilot_v1-4cf5391423214d3f-m1,0,True,0.012431650853185818,0.9875683491468141,-4.375,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4d32a72023c541dc-m0,llama_pilot_v1-4d32a72023c541dc,foraging,llama_pilot_v1-4d32a72023c541dc-m0,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4d32a72023c541dc-m1,llama_pilot_v1-4d32a72023c541dc,foraging,llama_pilot_v1-4d32a72023c541dc-m1,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999790787696838,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e3492d24e5c5e26-m0,llama_pilot_v1-4e3492d24e5c5e26,bandit,llama_pilot_v1-4e3492d24e5c5e26-m0,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9998112320899963,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e3492d24e5c5e26-m1,llama_pilot_v1-4e3492d24e5c5e26,bandit,llama_pilot_v1-4e3492d24e5c5e26-m1,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.9999809265136719,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e65b0775466aa1b-m0,llama_pilot_v1-4e65b0775466aa1b,bandit,llama_pilot_v1-4e65b0775466aa1b-m0,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999790787696838,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e65b0775466aa1b-m1,llama_pilot_v1-4e65b0775466aa1b,bandit,llama_pilot_v1-4e65b0775466aa1b-m1,0,True,0.0675466911396291,0.9324533088603709,-2.625,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e67fc344440a77f-m0,llama_pilot_v1-4e67fc344440a77f,information_sampling,llama_pilot_v1-4e67fc344440a77f-m0,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9939605593681335,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e67fc344440a77f-m1,llama_pilot_v1-4e67fc344440a77f,information_sampling,llama_pilot_v1-4e67fc344440a77f-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.998014509677887,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e881ddbaa4b2573-m0,llama_pilot_v1-4e881ddbaa4b2573,bandit,llama_pilot_v1-4e881ddbaa4b2573-m0,0,True,0.8175744761936437,0.18242552380635632,1.5000000000000002,True,0.9998931884765625,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4e881ddbaa4b2573-m1,llama_pilot_v1-4e881ddbaa4b2573,bandit,llama_pilot_v1-4e881ddbaa4b2573-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9999599456787109,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4ebe0ce9c58461a5-m0,llama_pilot_v1-4ebe0ce9c58461a5,debugging,llama_pilot_v1-4ebe0ce9c58461a5-m0,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999122619628906,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4ebe0ce9c58461a5-m1,llama_pilot_v1-4ebe0ce9c58461a5,debugging,llama_pilot_v1-4ebe0ce9c58461a5-m1,0,True,0.06008665017400762,0.9399133498259924,-2.75,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4f3eafb66bae2981-m0,llama_pilot_v1-4f3eafb66bae2981,solvability,llama_pilot_v1-4f3eafb66bae2981-m0,0,True,0.9770226300899744,0.02297736991002561,3.75,True,0.9999523758888245,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-4f3eafb66bae2981-m1,llama_pilot_v1-4f3eafb66bae2981,solvability,llama_pilot_v1-4f3eafb66bae2981-m1,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9999160766601562,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-508a0e36479f5834-m0,llama_pilot_v1-508a0e36479f5834,solvability,llama_pilot_v1-508a0e36479f5834-m0,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9999714493751526,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-508a0e36479f5834-m1,llama_pilot_v1-508a0e36479f5834,solvability,llama_pilot_v1-508a0e36479f5834-m1,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.9999733567237854,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-5174da98f8847303-m0,llama_pilot_v1-5174da98f8847303,information_sampling,llama_pilot_v1-5174da98f8847303-m0,0,True,0.7057850278370112,0.29421497216298875,0.8750000000000001,True,0.9996224045753479,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-5174da98f8847303-m1,llama_pilot_v1-5174da98f8847303,information_sampling,llama_pilot_v1-5174da98f8847303-m1,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9997463822364807,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
