design_id,condition_id,paired_condition_id,task_family,episode_id,step,history_actions,history_outcomes,history_length,history_valence,response_mapping,continuation_advantage,semantic_hash,factor_continuation_value,factor_disengagement_value,factor_continuation_cost,factor_progress_evidence,factor_success_evidence,factor_uncertainty,factor_prior_investment,factor_controllability,factor_environmental_stability,factor_goal_continuity,factor_available_continuation_value,factor_available_disengagement_value,factor_available_continuation_cost,factor_available_progress_evidence,factor_available_success_evidence,factor_available_uncertainty,factor_available_prior_investment,factor_available_controllability,factor_available_environmental_stability,factor_available_goal_continuity,context_phase_order,context_a_history_valence,context_b_history_valence,context_a_history_actions,context_a_history_outcomes,context_b_history_actions,context_b_history_outcomes,context_context_return,context_cue_reliability,context_cue_probability,context_change_point,context_cue_rule,context_a_environment_rate,context_b_environment_rate,context_critical_contrast_id,domain,prediction_dual_history,prediction_latent_context,prediction_outcome_history,disagreement_variance,absolute_difference_dual_history_latent_context,absolute_difference_dual_history_outcome_history,absolute_difference_latent_context_outcome_history,disagreement_raw,disagreement_score,uncertainty_variance_dual_history,uncertainty_variance_latent_context,uncertainty_variance_outcome_history,uncertainty_raw,uncertainty_score,coverage_marginal,coverage_pairwise,coverage_task_factor,coverage_score,coverage_contextual,active_discrimination_score,selection_unit,random_priority,sampling_strategy,selection_seed,split
theory_resolution_original_v1,theory_resolution_original_v1-bfde8ea1f2bcc7a2-m0,theory_resolution_original_v1-bfde8ea1f2bcc7a2,solvability,theory_resolution_original_v1-bfde8ea1f2bcc7a2,1,"[""continue""]",[1],1,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,bfde8ea1f2bcc7a2742236e781239cabb0db94178a98eb1287d0afed228ce50b,medium,high,low,negative,high,low,low,high,changing,new,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,0.4236242779417675,0.2659453146551436,0.37923619673168507,0.004407531242037576,0.1576789632866239,0.04438808121008242,0.11329088207654148,0.1576789632866239,0.64105,0.0026242021089107033,0.0028101839276583706,0.0028937908001017377,0.0027760589455569375,0.91515,0.009281768480892993,0.015233842996977123,0.023750990310133443,0.63115625,0.250025,0.7071015625,semantic:theory_resolution_original_v1-bfde8ea1f2bcc7a2,0.005125283327887087,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-d695b9a57a25f373-m0,theory_resolution_original_v1-d695b9a57a25f373,solvability,theory_resolution_original_v1-d695b9a57a25f373,3,"[""disengage"", ""continue"", ""disengage""]","[0, 0, 0]",3,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",-1.0,d695b9a57a25f373ebdc79a409769879b414f20876578cd4189286fadd1e2e5b,medium,high,medium,negative,medium,low,low,high,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-0.8559207281019304,-0.9186485445604501,-0.9214853683691832,0.0009157276200388647,0.06272781645851966,0.06556464026725273,0.002836823808733069,0.06272781645851966,0.40455,0.0022579545817117065,0.0018949969310741864,0.0017944187172799057,0.0019824567433552663,0.70205,0.009304706551247082,0.01532941623185027,0.023369247457311955,0.55799375,0.250025,0.5172859375,semantic:theory_resolution_original_v1-d695b9a57a25f373,0.007153737458868603,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-0a7c116c29f12e80-m0,theory_resolution_original_v1-0a7c116c29f12e80,solvability,theory_resolution_original_v1-0a7c116c29f12e80,3,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",3,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,0a7c116c29f12e80167930f837af58c1fb9559b9f9d21381a880fd1d4d7fd97b,high,low,medium,negative,medium,low,low,high,stable,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,1.5405762125872609,1.756799910906241,1.687843428672725,0.008132813010035713,0.21622369831898025,0.14726721608546423,0.06895648223351603,0.21622369831898025,0.69125,0.004383536029360097,0.00535565385905172,0.0035888330060034855,0.004442674298138434,0.9899,0.00921732555068619,0.014983823656136954,0.023469760575456015,0.474725,0.250025,0.7117812499999999,semantic:theory_resolution_original_v1-0a7c116c29f12e80,0.0073137401149280246,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-8b14e477095b8e69-m0,theory_resolution_original_v1-8b14e477095b8e69,solvability,theory_resolution_original_v1-8b14e477095b8e69,5,"[""continue"", ""continue"", ""continue"", ""continue"", ""continue""]","[1, -1, 0, 1, -1]",5,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,8b14e477095b8e69a9bf8ad58230748ace13656d9430e961a86442a960eecedd,low,high,medium,neutral,low,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-2.1539719583275048,-1.8095894874496394,-1.9466462684827983,0.020040865460522046,0.34438247087786533,0.20732568984470645,0.13705678103315888,0.34438247087786533,0.80455,0.0027381075881622078,0.0018073575637089527,0.0021828374967956038,0.0022427675495555878,0.8067,0.009486353866563883,0.015836250108959175,0.023790828851813346,0.78996875,0.250025,0.8014421875,semantic:theory_resolution_original_v1-8b14e477095b8e69,0.008443882753720988,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-982d2c5231e5eea5-m0,theory_resolution_original_v1-982d2c5231e5eea5,solvability,theory_resolution_original_v1-982d2c5231e5eea5,1,"[""continue""]",[1],1,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,982d2c5231e5eea50ef2a64295d958701d2e1b95250f51deab8dc316a4a8669a,high,medium,high,neutral,medium,high,low,low,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,0.8154996842395352,0.6488171032746204,0.7736121688743409,0.005012383904292592,0.16668258096491484,0.041887515365194306,0.12479506559972053,0.16668258096491484,0.6523,0.0021115764373669244,0.001976279037332082,0.0019549599077990747,0.002014271794166027,0.7175,0.009242498258547881,0.015084857250864142,0.02319565853077022,0.44230624999999996,0.250025,0.6161015625,semantic:theory_resolution_original_v1-982d2c5231e5eea5,0.00976707406103805,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-ba9086f1274127b0-m0,theory_resolution_original_v1-ba9086f1274127b0,solvability,theory_resolution_original_v1-ba9086f1274127b0,1,"[""continue""]",[1],1,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,ba9086f1274127b0f71681c1a21c2913a55935f14b3f6be24ff35913b8ce0209,medium,low,medium,neutral,medium,low,low,high,stable,new,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,1.4355202615242448,1.3358689909397716,1.3894750339396273,0.0016582385065023882,0.0996512705844732,0.04604522758461749,0.05360604299985572,0.0996512705844732,0.50595,0.002757915357852151,0.0032609664418310645,0.0029432577317088844,0.0029873798437973667,0.93675,0.009428229983776595,0.015711886385920783,0.024341428499341705,0.80808125,0.250025,0.6891828125,semantic:theory_resolution_original_v1-ba9086f1274127b0,0.010429782593890158,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-9f2d36274a1cdbb5-m0,theory_resolution_original_v1-9f2d36274a1cdbb5,solvability,theory_resolution_original_v1-9f2d36274a1cdbb5,5,"[""continue"", ""disengage"", ""continue"", ""continue"", ""disengage""]","[1, 1, 1, 1, 1]",5,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,9f2d36274a1cdbb59abad04bf1fde5b9bff37c697c00d9d213e636221e68e444,low,medium,low,neutral,low,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-0.08300634902878745,0.09523423873067227,-0.0472784920197061,0.005928451701914319,0.17824058775945972,0.03572785700908135,0.14251273075037837,0.17824058775945972,0.663,0.0029810427692226254,0.003664645875600191,0.002052012790359183,0.0028992338117273335,0.92875,0.009398870961912126,0.01563941576503978,0.023784646342405392,0.7558625,0.250025,0.752653125,semantic:theory_resolution_original_v1-9f2d36274a1cdbb5,0.0104563493785933,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-a9dc9edb0c21fdbe-m0,theory_resolution_original_v1-a9dc9edb0c21fdbe,solvability,theory_resolution_original_v1-a9dc9edb0c21fdbe,5,"[""disengage"", ""continue"", ""disengage"", ""continue"", ""disengage""]","[0, 0, 0, 0, 0]",5,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,a9dc9edb0c21fdbef74752afce969a846b53f7b0071b69477205e8caea215be0,medium,medium,low,negative,low,low,low,high,changing,new,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-1.2556053908097866,-1.3148174645829356,-1.3154694319724476,0.0007877997962576211,0.059212073773148965,0.059864041162660975,0.0006519673895120093,0.059212073773148965,0.3926,0.002767244671245409,0.0023275166049116576,0.002305296994191134,0.002466686090116067,0.8651,0.00922925642791146,0.015045070748000433,0.023511560109881112,0.50245625,0.250025,0.5381890625000001,semantic:theory_resolution_original_v1-a9dc9edb0c21fdbe,0.011947912144439132,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-d7dfd6f761e21d36-m0,theory_resolution_original_v1-d7dfd6f761e21d36,solvability,theory_resolution_original_v1-d7dfd6f761e21d36,0,[],[],0,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,d7dfd6f761e21d36270a5a5cb31c8e37ff95e8dc9decc63000bd2ce5f2ba2841,low,low,medium,negative,medium,low,high,high,stable,new,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,0.09675143616043635,0.07563756034688596,0.08388188695284693,7.548777442915002e-05,0.021113875813550398,0.012869549207589426,0.008244326605960972,0.021113875813550398,0.2285,0.004751085382522968,0.004689508811389515,0.004752494645043147,0.00473102961298521,0.9929,0.00932256675006006,0.015400086228632839,0.0241169987724191,0.75884375,0.250025,0.5521859375,semantic:theory_resolution_original_v1-d7dfd6f761e21d36,0.012136938252460538,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-ee840523ca990f7f-m0,theory_resolution_original_v1-ee840523ca990f7f,solvability,theory_resolution_original_v1-ee840523ca990f7f,3,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",3,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",-1.0,ee840523ca990f7f6232eb00d963cba8174b3fd87f51e8c22654e2c084cbf911,low,medium,medium,positive,high,low,high,low,stable,new,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,1.868177671203692,1.8594464435597855,1.7549203874981665,0.002647682560480036,0.008731227643906436,0.11325728370552546,0.10452605606161902,0.008731227643906436,0.13755,0.00464085422584034,0.004768050552975399,0.003238200325855861,0.004215701701557201,0.98635,0.009316961374959751,0.015448683087169256,0.024209463807999397,0.77485625,0.250025,0.5090765625,semantic:theory_resolution_original_v1-ee840523ca990f7f,0.01306847540719891,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-b3258534ce5c7ab2-m0,theory_resolution_original_v1-b3258534ce5c7ab2,solvability,theory_resolution_original_v1-b3258534ce5c7ab2,3,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,b3258534ce5c7ab2559b66f2b433597d9206a293f5b3f06cb61c194e11ca4b75,low,low,medium,neutral,low,high,low,low,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-1.542588725867914,-1.359000905526713,-1.4215899789219106,0.005806952960956173,0.18358782034120114,0.12099874694600343,0.0625890733951977,0.18358782034120114,0.6676,0.002401425252191693,0.003092370078995001,0.0020184465115301075,0.0025040806142389337,0.87255,0.009461136397471124,0.015726088174718253,0.023814892010383122,0.77830625,0.250025,0.7465140625,semantic:theory_resolution_original_v1-b3258534ce5c7ab2,0.014133666100422437,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-4362519bf8ff84fe-m0,theory_resolution_original_v1-4362519bf8ff84fe,solvability,theory_resolution_original_v1-4362519bf8ff84fe,0,[],[],0,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,4362519bf8ff84fe2a050fcc8ae25e7fb2ad33c7371906a43064b81153628f54,medium,high,high,positive,medium,high,low,low,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,0.4617230064201745,0.46956664465666476,0.45629090141376916,2.9697309359648237e-05,0.007843638236490258,0.005432105006405341,0.013275743242895599,0.007843638236490258,0.1275,0.004107015328786187,0.0043687705625704495,0.004297858320574753,0.00425788140397713,0.987,0.009301747134297354,0.01530935366892032,0.02312423857368708,0.49021249999999994,0.250025,0.433053125,semantic:theory_resolution_original_v1-4362519bf8ff84fe,0.014470142690231391,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-07331c61d3faae01-m0,theory_resolution_original_v1-07331c61d3faae01,solvability,theory_resolution_original_v1-07331c61d3faae01,3,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,07331c61d3faae018413fb4cccf473ce78440c5200611ac07c1690e5047029f7,medium,low,medium,negative,low,high,high,low,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,-2.058702100297988,-1.876873613568048,-1.9274975834494519,0.005871001128279006,0.18182848672994,0.13120451684853607,0.05062396988140394,0.18182848672994,0.6662,0.002440572987642301,0.0029473434805827163,0.0020727211566889704,0.0024868792083046626,0.86915,0.00938145827004263,0.015447917499265412,0.0233469067180548,0.60359375,0.250025,0.7012859375,semantic:theory_resolution_original_v1-07331c61d3faae01,0.015079885255966152,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-6bd6197eb2a01a88-m0,theory_resolution_original_v1-6bd6197eb2a01a88,solvability,theory_resolution_original_v1-6bd6197eb2a01a88,5,"[""disengage"", ""continue"", ""disengage"", ""continue"", ""disengage""]","[1, 1, 1, 1, 1]",5,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",-3.0,6bd6197eb2a01a88b4279ab4e131319decdf58942ece72780e3ee0e04ad59369,low,high,high,positive,high,high,low,high,changing,same,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,solvability:original,1.7069203042845735,1.6107750418085007,1.6216796703390415,0.001847643121713134,0.0961452624760728,0.08524063394553205,0.01090462853054075,0.0961452624760728,0.495,0.003090350426398405,0.0048873380712356525,0.003424709347778083,0.003800799281804047,0.9769,0.009228135682057633,0.015025396727419994,0.02334232217850584,0.45786875,0.250025,0.6061921874999999,semantic:theory_resolution_original_v1-6bd6197eb2a01a88,0.01520542708683037,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-97ba28ab5505f2ed-m0,theory_resolution_original_v1-97ba28ab5505f2ed,waiting,theory_resolution_original_v1-97ba28ab5505f2ed,5,"[""disengage"", ""continue"", ""disengage"", ""continue"", ""disengage""]","[-1, -1, -1, -1, -1]",5,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",-3.0,97ba28ab5505f2eda49695c8b4ffd277fe0cfee23e8aad31fe59264c25e2fa3c,low,high,high,,high,low,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-1.2940734410883148,-1.3659123682058605,-1.2524035106360165,0.002197941700012282,0.07183892711754569,0.041669930452298276,0.11350885756984397,0.07183892711754569,0.43085,0.001326307150278796,0.0026193976689210595,0.0015379300663708577,0.0018278782951902375,0.62155,0.008968234113620188,0.014198725525080351,0.022086886017985537,0.24333125,0.250025,0.4316453125,semantic:theory_resolution_original_v1-97ba28ab5505f2ed,0.0005630984273115036,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-8b6c1e51e933d775-m0,theory_resolution_original_v1-8b6c1e51e933d775,waiting,theory_resolution_original_v1-8b6c1e51e933d775,0,[],[],0,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,8b6c1e51e933d775232866f9e7d4128224280092c4bf0ba5e6cc317183aed39e,low,high,medium,,low,high,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-2.1494040490585427,-2.1531595828720955,-2.1471145703071595,6.209769343112102e-06,0.0037555338135528693,0.0022894787513831893,0.006045012564936059,0.0037555338135528693,0.06765,0.000855179080404546,0.0008564679160840125,0.0008608119132999741,0.0008574863032628443,0.06335,0.009070316017578952,0.014448967105130923,0.021689976012662218,0.23643124999999998,0.250025,0.1087703125,semantic:theory_resolution_original_v1-8b6c1e51e933d775,0.0023266771896506278,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-331fdec39d2db6e5-m0,theory_resolution_original_v1-331fdec39d2db6e5,waiting,theory_resolution_original_v1-331fdec39d2db6e5,5,"[""continue"", ""disengage"", ""continue"", ""continue"", ""disengage""]","[1, 1, 1, 1, 1]",5,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,331fdec39d2db6e51ab6a48e89a9ee0bb2f9cb46810be92caf495c9dd0229865,high,medium,low,,high,low,high,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.6078920927243678,0.7991448086942976,0.6553465452677285,0.006611940777395739,0.19125271596992977,0.04745445254336067,0.1437982634265691,0.19125271596992977,0.6733,0.0027429328557272504,0.0019676626342235008,0.00197732316694646,0.002229306218965737,0.8018,0.00888358663154085,0.013914425688917839,0.021776375619451706,0.12063125,0.250025,0.5672578125000001,semantic:theory_resolution_original_v1-331fdec39d2db6e5,0.003104951344748308,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-63c23ab19645c887-m0,theory_resolution_original_v1-63c23ab19645c887,waiting,theory_resolution_original_v1-63c23ab19645c887,3,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",3.0,63c23ab19645c887c71c3838fa4f5a62d10b428f5c98019493d85dc0eeeab115,high,low,low,,medium,low,high,,changing,new,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.2541334816697718,0.3104360843667235,0.29914274756829895,0.0005914840603575292,0.0563026026969517,0.04500926589852716,0.011293336798424536,0.0563026026969517,0.3804,0.001949663330376124,0.001644612829457869,0.001467489680019825,0.0016872552799512726,0.5354,0.008958992829378006,0.014177871459052466,0.02219885520671982,0.2553875,0.250025,0.38789687500000003,semantic:theory_resolution_original_v1-63c23ab19645c887,0.005179616348447436,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-a0d5f3e02c46d6d5-m0,theory_resolution_original_v1-a0d5f3e02c46d6d5,waiting,theory_resolution_original_v1-a0d5f3e02c46d6d5,1,"[""disengage""]",[1],1,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,a0d5f3e02c46d6d503df5353497a904f791c6f4b30f1398fb498d4357fdd4bf7,low,low,medium,,high,low,high,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.7090328577501901,0.7867038360276336,0.7557810664012872,0.0010193770622250783,0.07767097827744351,0.04674820865109708,0.030922769626346436,0.07767097827744351,0.4458,0.0014785030049380653,0.0011516758184651951,0.0013507210567642552,0.0013269666267225052,0.285,0.009052101145810853,0.014355714806944891,0.021825084968055294,0.24074374999999998,0.250025,0.3543359375,semantic:theory_resolution_original_v1-a0d5f3e02c46d6d5,0.005547807824870299,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-454ded760f13709a-m0,theory_resolution_original_v1-454ded760f13709a,waiting,theory_resolution_original_v1-454ded760f13709a,3,"[""disengage"", ""continue"", ""disengage""]","[0, 0, 0]",3,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,454ded760f13709ac34eb0a3b3162afe8f93e60e8e6b3c61146ba6b485b1cf3c,low,medium,high,,high,high,low,,stable,new,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-0.04388977743706056,0.009333996066208355,-0.0024549051884949907,0.0005209552107750406,0.053223773503268915,0.04143487224856557,0.011788901254703346,0.053223773503268915,0.368,0.000825637153864451,0.000714820446503042,0.0006529579366078239,0.0007311385123251056,0.03525,0.008950589758024317,0.014094889336593886,0.02194964688331124,0.19694374999999997,0.250025,0.2420484375,semantic:theory_resolution_original_v1-454ded760f13709a,0.0058691589843006264,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-0bdaf26535bf4a4a-m0,theory_resolution_original_v1-0bdaf26535bf4a4a,waiting,theory_resolution_original_v1-0bdaf26535bf4a4a,5,"[""continue"", ""disengage"", ""continue"", ""continue"", ""disengage""]","[1, 1, 1, 1, 1]",5,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,0bdaf26535bf4a4a44be01c020197cf49b39bf0d34d5665b32d1b4adb1fbf341,high,medium,medium,,medium,high,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.21465455336371364,0.3961442510948746,0.2616053430833671,0.0059159560896417974,0.18148969773116097,0.04695078971965344,0.13453890801150753,0.18148969773116097,0.666,0.0015764985940662228,0.0019313795626228472,0.0010925847365351776,0.0015334876310747491,0.4285,0.008926427038058838,0.013972278644692597,0.021755467195686187,0.13278125000000002,0.250025,0.4733203125,semantic:theory_resolution_original_v1-0bdaf26535bf4a4a,0.0074124163089428485,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-b98e0fd23f5fda1a-m0,theory_resolution_original_v1-b98e0fd23f5fda1a,waiting,theory_resolution_original_v1-b98e0fd23f5fda1a,3,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,b98e0fd23f5fda1ad6e3312c53bb8be1a11b5bce6e123b83c41b0a70d3624c38,medium,low,low,,medium,low,low,,stable,new,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.41941696614388974,0.4218801866295666,0.3979703671158494,0.0001153003926899037,0.002463220485676876,0.02144659902804036,0.023909819513717234,0.002463220485676876,0.04605,0.0008452116245261095,0.0009191820396870316,0.0008978445745734022,0.0008874127462621811,0.07255,0.009059998715657956,0.014444544371230552,0.02212533189185887,0.28855625,0.250025,0.11330156250000001,semantic:theory_resolution_original_v1-b98e0fd23f5fda1a,0.007670514911191084,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-89a36b7accaee276-m0,theory_resolution_original_v1-89a36b7accaee276,waiting,theory_resolution_original_v1-89a36b7accaee276,1,"[""continue""]",[1],1,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,89a36b7accaee27660b9da2204cae2b627814fc426cf03b729b91cf43298dc8c,high,medium,low,,high,low,high,,changing,new,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,0.3812329766360459,0.37555746045138794,0.36390057740029585,5.205627441073115e-05,0.005675516184657947,0.01733239923575003,0.011656883051092082,0.005675516184657947,0.0982,0.001361025137501828,0.001235257198383169,0.0013605730393692372,0.0013189517917514115,0.27995,0.008895526203807652,0.013975550079952076,0.021912019755132097,0.154175,0.250025,0.15763125,semantic:theory_resolution_original_v1-89a36b7accaee276,0.009315990423986786,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-1e2c76a2be1640b0-m0,theory_resolution_original_v1-1e2c76a2be1640b0,waiting,theory_resolution_original_v1-1e2c76a2be1640b0,0,[],[],0,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,1e2c76a2be1640b0ea45950364e0141dc5ff495643bee9fcdc37a21cdfcdfe4d,low,medium,high,,low,low,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-1.4185957776217861,-1.4190256573842468,-1.4120150159154494,1.0293368338864688e-05,0.00042987976246067205,0.006580761706336702,0.007010641468797374,0.00042987976246067205,0.00595,0.001263258046936251,0.0013082864156872822,0.0013037138844933934,0.0012917527823723088,0.26145,0.008915722060638653,0.013975835406323174,0.0214508594270452,0.0941,0.250025,0.09186250000000001,semantic:theory_resolution_original_v1-1e2c76a2be1640b0,0.00959150248681484,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-d57d2aa088593d6d-m0,theory_resolution_original_v1-d57d2aa088593d6d,waiting,theory_resolution_original_v1-d57d2aa088593d6d,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,d57d2aa088593d6d7467a1ef5740e158a01653e4999f83fcc3be01b520c70a53,medium,high,high,,medium,low,high,,stable,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-1.5490588551240905,-1.5499308752906558,-1.56716936764141,6.954630014865527e-05,0.0008720201665652905,0.018110512517319544,0.017238492350754253,0.0008720201665652905,0.0145,0.0011845900393084377,0.000996274601265576,0.0008992386977649123,0.001026701112779642,0.11795,0.009010298745276068,0.014362920856552098,0.022061060318747956,0.26892499999999997,0.250025,0.10396875,semantic:theory_resolution_original_v1-d57d2aa088593d6d,0.01023895407358566,random,380229,model_discrimination
theory_resolution_original_v1,theory_resolution_original_v1-152ec7a061feab4f-m0,theory_resolution_original_v1-152ec7a061feab4f,waiting,theory_resolution_original_v1-152ec7a061feab4f,1,"[""continue""]",[0],1,neutral,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,152ec7a061feab4fe7900e5608dc49ed3f42e079ec4bdd4e36c72350c2b11030,high,high,medium,,low,low,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-1.644634852886964,-1.6501038459663269,-1.6646899903663388,7.165267034185972e-05,0.005468993079362772,0.020055137479374707,0.014586144400011936,0.005468993079362772,0.09515,0.0016513417908755258,0.0016201307228916914,0.0016622865872586295,0.0016445863670086155,0.5068,0.008969051626574782,0.01419863422283031,0.021692029057611098,0.169775,0.250025,0.21671875000000002,semantic:theory_resolution_original_v1-152ec7a061feab4f,0.010382571401857388,random,380229,round3_train
theory_resolution_original_v1,theory_resolution_original_v1-ee914e06c9f5e48c-m0,theory_resolution_original_v1-ee914e06c9f5e48c,waiting,theory_resolution_original_v1-ee914e06c9f5e48c,5,"[""continue"", ""continue"", ""continue"", ""continue"", ""continue""]","[1, -1, 0, 1, -1]",5,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,ee914e06c9f5e48c8116ba89927482115809b1ce761dd50c08630baf139e5472,low,high,medium,,high,low,low,,changing,same,True,True,True,False,True,True,True,False,True,True,,,,,,,,,,,,,,,,waiting:original,-0.8373086856831202,-0.825931089042299,-0.8595433284743583,0.00019484574277925238,0.011377596640821275,0.0222346427912381,0.033612239432059376,0.011377596640821275,0.16305,0.003592515259560764,0.0014299586693449983,0.0029523656306403665,0.002658279853182043,0.8989,0.009046135417724597,0.014364199439547153,0.021933008268377817,0.25645625,0.250025,0.37036406250000004,semantic:theory_resolution_original_v1-ee914e06c9f5e48c,0.011616053761320577,random,380229,round3_train
